nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;39;63;24;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;9;-17;7;0;8;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;9;-17;6;0;8;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;5;-13;4;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;56;-64;35;0;55;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;36;-44;26;0;35;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;63;39;47;0;61;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;89;13;66;0;87;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;0;0;79;0;107;0;0;0;1;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;116;-124;80;0;115;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;18;84;14;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;30;72;21;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;96;-104;64;0;95;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;82;20;59;0;80;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;90;-98;55;0;89;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;17;85;14;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;98;4;71;0;96;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;13;89;10;0;11;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;35;-43;25;0;34;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;8;-16;6;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;21;81;14;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;63;-71;39;0;62;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;19;-27;14;0;18;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;54;48;37;0;52;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;PERDU;63;-71;42;0;62;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;56;46;38;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;26;76;20;0;24;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;52;50;40;0;50;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;95;-103;64;0;94;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;12;90;9;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;12;90;7;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;27;-35;18;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;25;77;22;0;23;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;69;33;48;0;67;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;8;94;5;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;94;8;76;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;57;-65;38;0;56;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;81;21;66;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;78;24;53;0;76;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;11;-19;7;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;50;52;32;0;48;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;45;-53;31;0;44;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;94;8;71;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;116;-14;78;0;114;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;21;-29;12;0;20;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;31;71;25;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;45;57;37;0;43;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;79;-87;54;0;78;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;89;13;71;0;87;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;9;-17;6;0;8;0;0;0;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;20;-28;14;0;19;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;99;3;56;0;97;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;44;58;31;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;119;-17;86;0;117;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;37;65;31;0;35;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;16;-24;12;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;80;-88;57;0;79;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;40;62;36;0;38;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;45;57;36;0;43;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;10;92;5;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;72;30;50;0;70;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;76;26;54;0;74;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;31;71;24;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;35;-43;22;0;34;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;81;21;61;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;102;-110;71;0;101;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;22;80;16;0;20;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;88;14;65;0;86;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;48;54;36;0;46;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;98;4;72;0;96;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;32;70;25;0;30;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;80;22;62;0;78;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;12;-20;9;0;11;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;38;-46;28;0;37;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;81;21;65;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;12;-20;9;0;11;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;30;72;23;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;63;39;53;0;61;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;76;26;57;0;74;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;0;0;45;0;62;0;0;0;1;0.0;0.0;
100;10;10;0.1;4;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;61;-69;37;0;60;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;54;48;40;0;52;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;138;-36;83;0;136;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;14;88;12;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;55;47;41;0;53;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;82;20;62;0;80;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;33;69;26;0;31;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;53;-61;38;0;52;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;59;43;44;0;57;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;57;0;80;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;79;23;57;0;77;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;14;88;11;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;55;47;46;0;53;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;46;56;34;0;44;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;56;46;46;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;72;30;60;0;70;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;31;71;25;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;100;2;76;0;98;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;0;0;75;0;111;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;33;69;29;0;31;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;22;80;13;0;20;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;17;85;10;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;35;67;28;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;117;-15;74;0;115;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;48;-56;33;0;47;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;117;-125;74;0;116;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;86;16;65;0;84;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;12;90;9;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;88;-96;59;0;87;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;25;77;22;0;23;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;31;71;22;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;81;21;56;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;58;44;46;0;56;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;14;-22;10;0;13;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;7;95;4;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;7;95;3;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;0;0;76;0;107;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;68;34;51;0;66;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;115;-13;86;0;113;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;0;0;30;0;45;0;0;0;1;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;64;-72;42;0;63;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;0;0;57;0;79;0;0;0;1;0.0;0.0;
100;10;10;0.1;16;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;8;94;6;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;110;-8;81;0;108;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;106;-114;69;0;105;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;107;-115;70;0;106;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;18;84;14;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;7;-15;5;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;73;0;108;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;115;-123;76;0;114;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;109;-7;81;0;107;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;73;29;58;0;71;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;17;85;14;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;111;-119;76;0;110;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;48;54;37;0;46;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;40;-48;25;0;39;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;56;-64;36;0;55;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;35;67;27;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;39;63;34;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;94;8;74;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;70;32;54;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;26;76;20;0;24;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;12;-20;9;0;11;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;75;27;54;0;73;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;78;-86;48;0;77;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;77;-85;47;0;76;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;77;25;62;0;75;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;120;-18;88;0;118;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;0;0;54;0;81;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;61;41;38;0;59;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;16;-24;10;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;33;69;26;0;31;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;19;83;16;0;17;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;23;79;19;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;72;-80;48;0;71;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;65;0;96;0;0;0;1;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;78;24;58;0;76;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;115;-13;84;0;113;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;6;96;3;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;120;-18;89;0;118;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;52;50;36;0;50;0;0;1;0;0.0;0.0;
100;10;10;0.1;3;1;50;GAGNE;119;-17;88;0;117;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;16;86;12;0;14;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;99;-107;69;0;98;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;52;50;39;0;50;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;87;15;57;0;85;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;21;81;15;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;46;56;34;0;44;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;37;-45;25;0;36;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;29;73;22;0;27;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;49;53;33;0;47;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;67;35;46;0;65;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;133;-31;84;0;131;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;55;47;43;0;53;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;31;71;26;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;31;71;21;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;29;73;24;0;27;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;25;-33;15;0;24;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;16;-24;9;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;10;92;8;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;34;-42;20;0;33;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;78;24;63;0;76;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;31;71;24;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;23;79;21;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;17;85;14;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;18;84;14;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;104;-2;66;0;102;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;39;63;34;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;107;-5;81;0;105;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;28;-36;23;0;27;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;42;60;30;0;40;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;28;-36;18;0;27;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;0;0;18;0;29;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;71;31;50;0;69;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;22;80;16;0;20;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;30;-38;21;0;29;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;67;0;115;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;104;-2;69;0;102;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;37;65;30;0;35;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;11;-19;6;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;9;93;7;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;0;0;60;0;91;0;0;0;1;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;45;57;36;0;43;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;37;65;24;0;35;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;14;88;10;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;41;61;31;0;39;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;69;33;52;0;67;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;35;67;27;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;28;74;24;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;90;12;66;0;88;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;11;-19;6;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;89;13;65;0;87;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;74;28;48;0;72;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;96;6;76;0;94;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;13;89;9;0;11;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;35;-43;21;0;34;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;71;31;58;0;69;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;23;79;17;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;109;-117;78;0;108;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;71;31;50;0;69;0;0;1;0;0.0;0.0;
